harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
ENSG00000197308	GATA3-AS1	lncRNA	33	no ortholog in the table
ENSG00000101307	SIRPB1	protein_coding	33	no ortholog in the table
ENSG00000183801	OLFML1	protein_coding	33	no ortholog in the table
ENSG00000226328	NUP50-DT	lncRNA	33	no ortholog in the table
ENSG00000226251	LINC02608	lncRNA	33	no ortholog in the table
ENSG00000283052	LINC02456	lncRNA	33	no ortholog in the table
ENSG00000266256	LINC00908	lncRNA	33	no ortholog in the table
ENSG00000234129	HCCS-DT	lncRNA	33	no ortholog in the table
ENSG00000147588	PMP2	protein_coding	33	ortholog(s) exist but none is in the other vocabulary
ENSG00000266053	NDUFV2-AS1	lncRNA	33	no ortholog in the table
ENSG00000183888	SRARP	protein_coding	33	no ortholog in the table
ENSG00000125846	ZNF133	protein_coding	33	no ortholog in the table
ENSG00000278705	H4C2	protein_coding	33	no ortholog in the table
ENSG00000232656	IDI2-AS1	lncRNA	33	no ortholog in the table
ENSG00000232878	DPYD-AS1	lncRNA	33	no ortholog in the table
ENSG00000185904	LINC00839	lncRNA	33	no ortholog in the table
ENSG00000197888	UGT2B17	protein_coding	33	no ortholog in the table
ENSG00000226320	LINC01811	lncRNA	33	no ortholog in the table
ENSG00000196369	SRGAP2B	protein_coding	33	no ortholog in the table
ENSG00000232162	USP12-AS1	lncRNA	33	no ortholog in the table
ENSG00000165164	CFAP47	protein_coding	33	no ortholog in the table
ENSG00000255234	CCDC90B-AS1	lncRNA	33	no ortholog in the table
ENSG00000144031	ANKRD53	protein_coding	33	no ortholog in the table
ENSG00000229981	LINC01435	lncRNA	33	no ortholog in the table
ENSG00000224843	LINC00240	lncRNA	33	no ortholog in the table
ENSG00000173535	TNFRSF10C	protein_coding	33	no ortholog in the table
ENSG00000234377	OBI1-AS1	lncRNA	33	no ortholog in the table
ENSG00000250742	LINC02381	lncRNA	33	no ortholog in the table
ENSG00000251002	TRD-AS1	lncRNA	33	no ortholog in the table
ENSG00000232077	LINC01031	lncRNA	33	no ortholog in the table
ENSG00000232079	LINC01697	lncRNA	33	no ortholog in the table
ENSG00000203711	LINC02901	lncRNA	33	no ortholog in the table
ENSG00000230091	TMEM254-AS1	lncRNA	33	no ortholog in the table
ENSG00000230131	LINC02641	lncRNA	33	no ortholog in the table
ENSG00000080822	CLDND1	protein_coding	33	ortholog(s) exist but none is in the other vocabulary
ENSG00000073008	PVR	protein_coding	33	no ortholog in the table
ENSG00000258537	FRMD6-AS2	lncRNA	33	no ortholog in the table
ENSG00000269220	LINC00528	lncRNA	33	no ortholog in the table
ENSG00000275714	H3C1	protein_coding	33	no ortholog in the table
ENSG00000275874	PICSAR	lncRNA	33	no ortholog in the table
ENSG00000223715	LINC01208	lncRNA	33	no ortholog in the table
ENSG00000223745	CCDC18-AS1	lncRNA	33	no ortholog in the table
ENSG00000224186	PITX1-AS1	lncRNA	33	no ortholog in the table
ENSG00000256262	USP30-AS1	lncRNA	33	no ortholog in the table
ENSG00000250387	LINC02197	lncRNA	33	no ortholog in the table
ENSG00000230426	LINC01036	lncRNA	33	no ortholog in the table
ENSG00000236532	LINC01695	lncRNA	33	no ortholog in the table
ENSG00000231789	PIK3CD-AS2	lncRNA	33	no ortholog in the table
ENSG00000223552	CCR5AS	lncRNA	33	no ortholog in the table
ENSG00000177112	IRAG1-AS1	lncRNA	33	no ortholog in the table
ENSG00000198920	KIAA0753	protein_coding	33	ortholog(s) exist but none is in the other vocabulary
ENSG00000245888	NSMCE1-DT	lncRNA	33	no ortholog in the table
ENSG00000271826	PLS3-AS1	lncRNA	33	no ortholog in the table
ENSG00000235304	LINC01281	lncRNA	33	no ortholog in the table
ENSG00000245534	RORA-AS1	lncRNA	33	no ortholog in the table
ENSG00000230461	PROX1-AS1	lncRNA	33	no ortholog in the table
ENSG00000230590	FTX	lncRNA	33	no ortholog in the table
ENSG00000236242	MYO16-AS1	lncRNA	33	no ortholog in the table
ENSG00000198342	ZNF442	protein_coding	33	no ortholog in the table
ENSG00000231424	FMO1-AS1	lncRNA	33	no ortholog in the table
ENSG00000244040	IL12A-AS1	lncRNA	33	no ortholog in the table
ENSG00000189068	VSTM1	protein_coding	33	no ortholog in the table
ENSG00000188868	ZNF563	protein_coding	33	no ortholog in the table
ENSG00000257167	TMPO-AS1	lncRNA	33	no ortholog in the table
ENSG00000274618	H4C6	protein_coding	33	no ortholog in the table
ENSG00000274536	MIR223HG	lncRNA	33	no ortholog in the table
ENSG00000235885	LINC01828	lncRNA	33	no ortholog in the table
ENSG00000163216	SPRR2D	protein_coding	33	no ortholog in the table
ENSG00000221867	MAGEA3	protein_coding	33	no ortholog in the table
ENSG00000188958	UTS2B	protein_coding	33	no ortholog in the table
ENSG00000245648	KLRK1-AS1	lncRNA	33	no ortholog in the table
ENSG00000171560	FGA	protein_coding	33	no ortholog in the table
ENSG00000262001	DLGAP1-AS2	lncRNA	33	no ortholog in the table
ENSG00000168631	MUCL3	protein_coding	33	no ortholog in the table
ENSG00000151967	SCHIP1	protein_coding	33	no ortholog in the table
ENSG00000108702	CCL1	protein_coding	33	no ortholog in the table
ENSG00000228775	WEE2-AS1	lncRNA	33	no ortholog in the table
ENSG00000289156	PPP3R1-AS1	lncRNA	32	no ortholog in the table
ENSG00000287292		lncRNA	32	no ortholog in the table
ENSG00000228857	ACTR3-AS1	lncRNA	32	no ortholog in the table
ENSG00000136002	ARHGEF4	protein_coding	32	no ortholog in the table
ENSG00000261231	LINC02133	lncRNA	32	no ortholog in the table
ENSG00000229236	TTTY10	lncRNA	32	no ortholog in the table
ENSG00000215417	MIR17HG	lncRNA	32	no ortholog in the table
ENSG00000218819	TDRD15	protein_coding	32	no ortholog in the table
ENSG00000273032	DGCR5	lncRNA	32	no ortholog in the table
ENSG00000273294	C1QTNF3-AMACR	protein_coding	32	no ortholog in the table
ENSG00000257285	PRMT5-DT	lncRNA	32	no ortholog in the table
ENSG00000163041	H3-3A	protein_coding	32	no ortholog in the table
ENSG00000162753	SLC9C2	protein_coding	32	no ortholog in the table
ENSG00000124469	CEACAM8	protein_coding	32	no ortholog in the table
ENSG00000231412	LINC03078	lncRNA	32	no ortholog in the table
ENSG00000105750	ZNF85	protein_coding	32	no ortholog in the table
ENSG00000272381	LINC02664	lncRNA	32	no ortholog in the table
ENSG00000173013	CFAP184	protein_coding	32	no ortholog in the table
ENSG00000185332	TMEM105	lncRNA	32	no ortholog in the table
ENSG00000258405	ZNF578	protein_coding	32	no ortholog in the table
ENSG00000214866	DCDC2C	protein_coding	32	no ortholog in the table
ENSG00000231574	LINC02015	lncRNA	32	no ortholog in the table
ENSG00000039319	ZFYVE16	protein_coding	32	no ortholog in the table
ENSG00000271584	LINC02550	lncRNA	32	no ortholog in the table
ENSG00000249364	LINC02997	lncRNA	32	no ortholog in the table
ENSG00000173077	DELEC1	lncRNA	32	no ortholog in the table
ENSG00000250295	RDH10-AS1	lncRNA	32	no ortholog in the table
ENSG00000223812	PYDC2-AS1	lncRNA	32	no ortholog in the table
ENSG00000106526	ACTR3C	protein_coding	32	no ortholog in the table
ENSG00000258545	RHOXF1-AS1	lncRNA	32	no ortholog in the table
ENSG00000258553	PCNX4-DT	lncRNA	32	no ortholog in the table
ENSG00000223704			32	no ortholog in the table
ENSG00000230317	LINC01284	lncRNA	32	no ortholog in the table
ENSG00000230185	HSDL2-AS1	lncRNA	32	no ortholog in the table
ENSG00000243629	LINC00880	lncRNA	32	no ortholog in the table
ENSG00000249306	LINC01411	lncRNA	32	no ortholog in the table
ENSG00000224063	CALCRL-AS1	lncRNA	32	no ortholog in the table
ENSG00000224467	TANK-AS1	lncRNA	32	no ortholog in the table
ENSG00000104714	ERICH1	protein_coding	32	no ortholog in the table
ENSG00000250634	LINC01182	lncRNA	32	no ortholog in the table
ENSG00000196209	SIRPB2	protein_coding	32	no ortholog in the table
ENSG00000172301	COPRS	protein_coding	32	no ortholog in the table
ENSG00000232023	LINC01807	lncRNA	32	no ortholog in the table
ENSG00000246695	RASSF8-AS1	lncRNA	32	no ortholog in the table
ENSG00000180071	ANKRD18A	protein_coding	32	no ortholog in the table
ENSG00000255240	GLYATL1-AS1	lncRNA	32	no ortholog in the table
ENSG00000230257	NFE4	lncRNA	32	no ortholog in the table
ENSG00000237125	HAND2-AS1	lncRNA	32	no ortholog in the table
ENSG00000267265	GP6-AS1	lncRNA	32	no ortholog in the table
ENSG00000095917	TPSD1	protein_coding	32	no ortholog in the table
ENSG00000197721	CR1L	protein_coding	32	no ortholog in the table
ENSG00000185869	ZNF829	protein_coding	32	no ortholog in the table
ENSG00000267416	HEATR6-DT	lncRNA	32	no ortholog in the table
ENSG00000259719	LINC02284	lncRNA	32	no ortholog in the table
ENSG00000259736	CRTC3-AS1	lncRNA	32	no ortholog in the table
ENSG00000197779	ZNF81	protein_coding	32	no ortholog in the table
ENSG00000167766	ZNF83	protein_coding	32	no ortholog in the table
ENSG00000232677	LINC00665	lncRNA	32	no ortholog in the table
ENSG00000232591	LINC02642	lncRNA	32	no ortholog in the table
ENSG00000266978	LIMASI	lncRNA	32	no ortholog in the table
ENSG00000246985	SOCS2-AS1	lncRNA	32	no ortholog in the table
ENSG00000249085	TNPO1-DT	lncRNA	32	no ortholog in the table
ENSG00000278910	BANCR	lncRNA	32	no ortholog in the table
ENSG00000143631	FLG	protein_coding	32	no ortholog in the table
ENSG00000237813	CAV2-DT	lncRNA	32	no ortholog in the table
ENSG00000283064	H2BC6-AS1	lncRNA	32	no ortholog in the table
ENSG00000283122	HYMAI	lncRNA	32	no ortholog in the table
ENSG00000206077	ZDHHC11B	protein_coding	32	no ortholog in the table
ENSG00000265533	DSEL-AS1	lncRNA	32	no ortholog in the table
ENSG00000284959	TSHR-AS1	lncRNA	32	no ortholog in the table
ENSG00000259673	IQCH-AS1	lncRNA	32	no ortholog in the table
ENSG00000253819	LINC01151	lncRNA	32	no ortholog in the table
ENSG00000226779	NAALADL2-AS2	lncRNA	32	no ortholog in the table
ENSG00000260442	ATP2A1-AS1	lncRNA	32	no ortholog in the table
ENSG00000196951	SCOC-AS1	lncRNA	32	no ortholog in the table
ENSG00000248538	PPP1R3B-DT	lncRNA	32	no ortholog in the table
ENSG00000253535	ADAM7-AS1	lncRNA	32	no ortholog in the table
ENSG00000245614	DDX11-AS1	lncRNA	32	no ortholog in the table
ENSG00000249835	VCAN-AS1	lncRNA	32	no ortholog in the table
ENSG00000197134	ZNF257	protein_coding	32	no ortholog in the table
ENSG00000238755	LINC02006	lncRNA	32	no ortholog in the table
ENSG00000239332			32	no ortholog in the table
ENSG00000240204	SMKR1	protein_coding	31	no ortholog in the table
ENSG00000240350	SOCAR	lncRNA	31	no ortholog in the table
ENSG00000229388	TAF12-DT	lncRNA	31	no ortholog in the table
ENSG00000176714	CCDC121	protein_coding	31	no ortholog in the table
ENSG00000263069	RNF213-AS1	lncRNA	31	no ortholog in the table
ENSG00000151687	ANKAR	protein_coding	31	ortholog(s) exist but none is in the other vocabulary
ENSG00000238121	LINC00426	lncRNA	31	no ortholog in the table
ENSG00000228878	SEPTIN7-DT	lncRNA	31	no ortholog in the table
ENSG00000105278	ZFR2	protein_coding	31	no ortholog in the table
ENSG00000171855	IFNB1	protein_coding	31	no ortholog in the table
ENSG00000226476	LINC01748	lncRNA	31	no ortholog in the table
ENSG00000283408	MIR548A1HG	lncRNA	31	no ortholog in the table
ENSG00000228839	PIK3IP1-DT	lncRNA	31	no ortholog in the table
ENSG00000281162	LINC01127	lncRNA	31	no ortholog in the table
ENSG00000265692	LINC01970	lncRNA	31	no ortholog in the table
ENSG00000104938	CLEC4M	protein_coding	31	no ortholog in the table
ENSG00000259867	DYNLRB2-AS1	lncRNA	31	no ortholog in the table
ENSG00000247774	PCED1B-AS1	lncRNA	31	no ortholog in the table
ENSG00000187268	FAM9C	protein_coding	31	no ortholog in the table
ENSG00000185973	TMLHE	protein_coding	31	no ortholog in the table
ENSG00000232618	HIVEP2-DT	lncRNA	31	no ortholog in the table
ENSG00000187187	ZNF546	protein_coding	31	no ortholog in the table
ENSG00000278811	LINC00624	lncRNA	31	no ortholog in the table
ENSG00000237643	LINC01610	lncRNA	31	no ortholog in the table
ENSG00000237596	PDE7B-AS1	lncRNA	31	no ortholog in the table
ENSG00000280241		lncRNA	31	no ortholog in the table
ENSG00000249279	LINC02057	lncRNA	31	no ortholog in the table
ENSG00000258955	LINC00519	lncRNA	31	no ortholog in the table
ENSG00000259240	MIR4713HG	lncRNA	31	no ortholog in the table
ENSG00000249494	DMXL1-DT	lncRNA	31	no ortholog in the table
ENSG00000213742	ZNF337-AS1	lncRNA	31	no ortholog in the table
ENSG00000234380	LINC01426	lncRNA	31	no ortholog in the table
ENSG00000181577	LINC03040	protein_coding	31	no ortholog in the table
ENSG00000212916	MAP10	protein_coding	31	no ortholog in the table
ENSG00000110484	SCGB2A2	protein_coding	31	no ortholog in the table
ENSG00000225670	CADM3-AS1	lncRNA	31	no ortholog in the table
ENSG00000242082	SLC5A4-AS1	lncRNA	31	no ortholog in the table
ENSG00000278156	TSC22D1-AS1	lncRNA	31	no ortholog in the table
ENSG00000203356	LINC01562	lncRNA	31	no ortholog in the table
ENSG00000231817	LINC01198	lncRNA	31	no ortholog in the table
ENSG00000214193	SH3D21	protein_coding	31	no ortholog in the table
ENSG00000237248	LINC00987	lncRNA	31	no ortholog in the table
ENSG00000246273	SBF2-AS1	lncRNA	31	no ortholog in the table
ENSG00000188227	ZNF793	protein_coding	31	no ortholog in the table
ENSG00000185437	SH3BGR	protein_coding	31	no ortholog in the table
ENSG00000234956	LINC02539	lncRNA	31	no ortholog in the table
ENSG00000231373	GNA14-AS1	lncRNA	31	no ortholog in the table
ENSG00000214772	GUCY2C-AS1	lncRNA	31	no ortholog in the table
ENSG00000236859	NIFK-AS1	lncRNA	31	no ortholog in the table
ENSG00000130940	CASZ1	protein_coding	31	no ortholog in the table
ENSG00000182534	MXRA7	protein_coding	31	no ortholog in the table
ENSG00000255501	CARD18	protein_coding	31	no ortholog in the table
ENSG00000258404	LINC02320	lncRNA	31	no ortholog in the table
ENSG00000258325	ITFG2-AS1	lncRNA	31	no ortholog in the table
ENSG00000044012	GUCA2B	protein_coding	31	no ortholog in the table
ENSG00000166153	DEPDC4	protein_coding	31	no ortholog in the table
ENSG00000251027	LINC01950	lncRNA	31	no ortholog in the table
ENSG00000271538	LINC02427	lncRNA	31	no ortholog in the table
ENSG00000223935	LGALSL-DT	lncRNA	31	no ortholog in the table
ENSG00000223874	TESHL	lncRNA	31	no ortholog in the table
ENSG00000131351	HAUS8	protein_coding	31	no ortholog in the table
ENSG00000236120	LINC03070	lncRNA	31	no ortholog in the table
ENSG00000236333	TRHDE-AS1	lncRNA	31	no ortholog in the table
ENSG00000122824	NUDT10	protein_coding	31	no ortholog in the table
ENSG00000256287			31	no ortholog in the table
ENSG00000154016	GRAP	protein_coding	31	no ortholog in the table
ENSG00000250326	USP38-DT	lncRNA	31	no ortholog in the table
ENSG00000250159	PKD2L2-DT	lncRNA	31	no ortholog in the table
ENSG00000249884	RNF103-CHMP3	protein_coding	31	no ortholog in the table
ENSG00000221994	ZNF630	protein_coding	31	no ortholog in the table
ENSG00000188897		protein_coding	31	no ortholog in the table
ENSG00000175611	ERCC6L2-AS1	lncRNA	31	no ortholog in the table
ENSG00000245149	RNF139-DT	lncRNA	31	no ortholog in the table
ENSG00000244300	GATA2-AS1	lncRNA	31	no ortholog in the table
ENSG00000221883	ARIH2OS	lncRNA	31	no ortholog in the table
ENSG00000221882	OR3A2	protein_coding	31	no ortholog in the table
ENSG00000257127	CLLU1	lncRNA	31	no ortholog in the table
ENSG00000221957	KIR2DS4	protein_coding	31	no ortholog in the table
ENSG00000244265	SIAH2-AS1	lncRNA	31	no ortholog in the table
ENSG00000245293	CYP2U1-AS1	lncRNA	31	no ortholog in the table
ENSG00000151838	CCDC175	protein_coding	31	no ortholog in the table
ENSG00000285219	HULC	lncRNA	31	no ortholog in the table
ENSG00000285210	LINC02795	lncRNA	31	no ortholog in the table
ENSG00000253582	OXR1-AS1	lncRNA	30	no ortholog in the table
ENSG00000228208	LINC02869	lncRNA	30	no ortholog in the table
ENSG00000197238	H4C11	protein_coding	30	no ortholog in the table
ENSG00000286122	LINC02964	lncRNA	30	no ortholog in the table
ENSG00000285737	LINC02680	lncRNA	30	no ortholog in the table
ENSG00000168491	CCDC110	protein_coding	30	no ortholog in the table
ENSG00000239268	LINC03051	protein_coding	30	no ortholog in the table
ENSG00000228043	SPOPL-DT	lncRNA	30	no ortholog in the table
ENSG00000257259	LINC02388	lncRNA	30	no ortholog in the table
ENSG00000250072	SH3TC2-DT	lncRNA	30	no ortholog in the table
ENSG00000235532	LINC00402	lncRNA	30	no ortholog in the table
ENSG00000230937	MIR205HG	lncRNA	30	no ortholog in the table
ENSG00000106012	IQCE	protein_coding	30	no ortholog in the table
ENSG00000244625	MIATNB	lncRNA	30	no ortholog in the table
ENSG00000256797	KLRF2	protein_coding	30	no ortholog in the table
ENSG00000230647	LROMI1	lncRNA	30	no ortholog in the table
ENSG00000112818	MEP1A	protein_coding	30	no ortholog in the table
ENSG00000215915	ATAD3C	protein_coding	30	no ortholog in the table
ENSG00000091128	LAMB4	protein_coding	30	no ortholog in the table
ENSG00000250320	EDIL3-DT	lncRNA	30	no ortholog in the table
ENSG00000223387	LINC02068	lncRNA	30	no ortholog in the table
ENSG00000230479	LNCTSI	lncRNA	30	no ortholog in the table
ENSG00000162641	AKNAD1	protein_coding	30	no ortholog in the table
ENSG00000223653	BCL10-AS1	lncRNA	30	no ortholog in the table
ENSG00000182308	DCAF4L1	protein_coding	30	no ortholog in the table
ENSG00000132846	ZBED3	protein_coding	30	no ortholog in the table
ENSG00000177383	MAGEF1	protein_coding	30	no ortholog in the table
ENSG00000113520	IL4	protein_coding	30	no ortholog in the table
ENSG00000163239	TDRD10	protein_coding	30	no ortholog in the table
ENSG00000236107	SCN1A-AS1	lncRNA	30	no ortholog in the table
ENSG00000243055	GK-AS1	lncRNA	30	no ortholog in the table
ENSG00000249740	OSMR-DT	lncRNA	30	no ortholog in the table
ENSG00000235172	LINC01366	lncRNA	30	no ortholog in the table
ENSG00000250802	ZBED3-AS1	lncRNA	30	no ortholog in the table
ENSG00000214145	LINC00887	lncRNA	30	no ortholog in the table
ENSG00000198054	DSCR8	lncRNA	30	no ortholog in the table
ENSG00000178803	ADORA2A-AS1	lncRNA	30	no ortholog in the table
ENSG00000175265	GOLGA8A	protein_coding	30	no ortholog in the table
ENSG00000276107	THBS1-IT1	lncRNA	30	no ortholog in the table
ENSG00000249806		lncRNA	30	no ortholog in the table
ENSG00000231312	MAP4K3-DT	lncRNA	30	no ortholog in the table
ENSG00000231365	WARS2-AS1	lncRNA	30	no ortholog in the table
ENSG00000270571	TACR1-AS1	lncRNA	30	no ortholog in the table
ENSG00000271270	TMCC1-DT	lncRNA	30	no ortholog in the table
ENSG00000258740	FOS-AS1	lncRNA	30	no ortholog in the table
ENSG00000165935	SMCO2	protein_coding	30	no ortholog in the table
ENSG00000234741	GAS5	lncRNA	30	no ortholog in the table
ENSG00000254415	SIGLEC14	protein_coding	30	no ortholog in the table
ENSG00000237128	LINC02652	lncRNA	30	no ortholog in the table
ENSG00000225361	PPP1R26-AS1	lncRNA	30	no ortholog in the table
ENSG00000225546	LINC02476	lncRNA	30	no ortholog in the table
ENSG00000231890	DARS1-AS1	lncRNA	30	no ortholog in the table
ENSG00000171045	TSNARE1	protein_coding	30	no ortholog in the table
ENSG00000280870	MIR325HG	lncRNA	30	no ortholog in the table
ENSG00000278390	KBTBD6-DT	lncRNA	30	no ortholog in the table
ENSG00000185837	HDHD5-AS1	lncRNA	30	no ortholog in the table
ENSG00000259430	CERS3-AS1	lncRNA	30	no ortholog in the table
ENSG00000204296	TSBP1	protein_coding	30	no ortholog in the table
ENSG00000155622	XAGE2	protein_coding	30	no ortholog in the table
ENSG00000141858	SAMD1	protein_coding	30	no ortholog in the table
ENSG00000160349	LCN1	protein_coding	30	no ortholog in the table
ENSG00000248898	PELO-AS1	lncRNA	30	no ortholog in the table
ENSG00000260192	LINC02240	lncRNA	30	no ortholog in the table
ENSG00000186204	CYP4F12	protein_coding	30	no ortholog in the table
ENSG00000265451	CLASP1-AS1	lncRNA	30	no ortholog in the table
ENSG00000228824	MIR4500HG	lncRNA	30	no ortholog in the table
ENSG00000260589	STAM-DT	lncRNA	30	no ortholog in the table
ENSG00000233930	KRTAP5-AS1	lncRNA	30	no ortholog in the table
ENSG00000129128	SPCS3	protein_coding	30	no ortholog in the table
ENSG00000262619	LINC00621	lncRNA	30	no ortholog in the table
ENSG00000248636	PRKAB1-AS1	lncRNA	30	no ortholog in the table
ENSG00000233308	OSTN-AS1	lncRNA	30	no ortholog in the table
ENSG00000248464	FGF10-AS1	lncRNA	30	no ortholog in the table
ENSG00000239839	DEFA3	protein_coding	30	no ortholog in the table
ENSG00000196912	ANKRD36B	protein_coding	30	no ortholog in the table
ENSG00000227646	STEAP2-AS1	lncRNA	30	no ortholog in the table
ENSG00000239828	CCDC54-AS1	lncRNA	29	no ortholog in the table
ENSG00000289740	TALAM1	lncRNA	29	no ortholog in the table
ENSG00000197016	ZNF470	protein_coding	29	no ortholog in the table
ENSG00000239440	LINC02008	lncRNA	29	no ortholog in the table
ENSG00000239523	MYLK-AS1	lncRNA	29	no ortholog in the table
ENSG00000135314	KHDC1	protein_coding	29	no ortholog in the table
ENSG00000249738	IL12B-AS1	lncRNA	29	no ortholog in the table
ENSG00000175768	TOMM5	protein_coding	29	no ortholog in the table
ENSG00000231507	LINC01353	lncRNA	29	no ortholog in the table
ENSG00000182141	ZNF708	protein_coding	29	no ortholog in the table
ENSG00000204603	LINC01257	lncRNA	29	no ortholog in the table
ENSG00000197312	DDI2	protein_coding	29	no ortholog in the table
ENSG00000285190		lncRNA	29	no ortholog in the table
ENSG00000232021	LEF1-AS1	lncRNA	29	no ortholog in the table
ENSG00000152778	IFIT5	protein_coding	29	no ortholog in the table
ENSG00000170965	PLAC1	protein_coding	29	no ortholog in the table
ENSG00000162947	LINC01931	lncRNA	29	no ortholog in the table
ENSG00000196620	UGT2B15	protein_coding	29	no ortholog in the table
ENSG00000237787	LINC02877	lncRNA	29	no ortholog in the table
ENSG00000264630	PRKCA-AS1	lncRNA	29	no ortholog in the table
ENSG00000204954	UQCC6	protein_coding	29	no ortholog in the table
ENSG00000250302	LINC01618	lncRNA	29	no ortholog in the table
ENSG00000250220	ANKRD17-DT	lncRNA	29	no ortholog in the table
ENSG00000204792	LINC01291	lncRNA	29	no ortholog in the table
ENSG00000233009	NALCN-AS1	lncRNA	29	no ortholog in the table
ENSG00000232977	LINC00327	lncRNA	29	no ortholog in the table
ENSG00000215277	RNF212B	protein_coding	29	ortholog(s) exist but none is in the other vocabulary
ENSG00000185130	H2BC13	protein_coding	29	ortholog(s) exist but none is in the other vocabulary
ENSG00000254689	LINC02235	lncRNA	29	no ortholog in the table
ENSG00000268061	NAPA-AS1	lncRNA	29	no ortholog in the table
ENSG00000248869	LINC02511	lncRNA	29	no ortholog in the table
ENSG00000205181	LINC00654	lncRNA	29	no ortholog in the table
ENSG00000106560	GIMAP2	protein_coding	29	no ortholog in the table
ENSG00000281131	SCHLAP1	lncRNA	29	no ortholog in the table
ENSG00000243004	MACC1-OT1	lncRNA	29	no ortholog in the table
ENSG00000261235	HSD17B2-AS1	lncRNA	29	no ortholog in the table
ENSG00000144130	NT5DC4	protein_coding	29	no ortholog in the table
ENSG00000257906	LINC02156	lncRNA	29	no ortholog in the table
ENSG00000102243	VGLL1	protein_coding	29	no ortholog in the table
ENSG00000229739	PDC-AS1	lncRNA	29	no ortholog in the table
ENSG00000047849	MAP4	protein_coding	29	no ortholog in the table
ENSG00000167525	PROCA1	protein_coding	29	no ortholog in the table
ENSG00000178852	EFCAB13	protein_coding	29	no ortholog in the table
ENSG00000229267	SNHG31	lncRNA	29	no ortholog in the table
ENSG00000233766	CAVIN2-AS1	lncRNA	29	no ortholog in the table
ENSG00000214870	LINC02981	lncRNA	29	no ortholog in the table
ENSG00000270757	HSPE1-MOB4	protein_coding	29	no ortholog in the table
ENSG00000270629	NBPF14	protein_coding	29	no ortholog in the table
ENSG00000270362	HMGN3-AS1	lncRNA	29	no ortholog in the table
ENSG00000188393	CLEC2A	protein_coding	29	no ortholog in the table
ENSG00000226312	CFLAR-AS1	lncRNA	29	no ortholog in the table
ENSG00000258018	LINC02457	lncRNA	29	no ortholog in the table
ENSG00000254119	LINC02842	lncRNA	29	no ortholog in the table
ENSG00000174156	GSTA3	protein_coding	29	no ortholog in the table
ENSG00000197953	AADACL2	protein_coding	29	ortholog(s) exist but none is in the other vocabulary
ENSG00000251680	CHSY3-AS1	lncRNA	29	no ortholog in the table
ENSG00000236039	LINC02889	lncRNA	29	no ortholog in the table
ENSG00000243910	TUBA4B	protein_coding	29	no ortholog in the table
ENSG00000243836	WDR86-AS1	lncRNA	29	no ortholog in the table
ENSG00000234546	LNCTAM34A	lncRNA	29	no ortholog in the table
ENSG00000259768	ZFHX3-AS1	lncRNA	29	no ortholog in the table
ENSG00000185958	FAM186A	protein_coding	29	no ortholog in the table
ENSG00000228436	RRAGC-DT	lncRNA	29	no ortholog in the table
ENSG00000213020	ZNF611	protein_coding	29	no ortholog in the table
ENSG00000228022	HCG20	lncRNA	29	no ortholog in the table
ENSG00000166928	MS4A14	protein_coding	29	no ortholog in the table
ENSG00000163900	TMEM41A	protein_coding	29	no ortholog in the table
ENSG00000228223	HCG11	lncRNA	29	no ortholog in the table
ENSG00000234705	HMGA1P4	lncRNA	29	no ortholog in the table
ENSG00000227630	LINC01132	lncRNA	29	no ortholog in the table
ENSG00000227373	RABGAP1L-DT	lncRNA	29	no ortholog in the table
ENSG00000246379	GNAO1-DT	lncRNA	29	no ortholog in the table
ENSG00000227070	EPS15-AS1	lncRNA	29	no ortholog in the table
ENSG00000204387	SNHG32	lncRNA	29	no ortholog in the table
ENSG00000173258	ZNF483	protein_coding	29	ortholog(s) exist but none is in the other vocabulary
ENSG00000290873	LINC03009	lncRNA	28	no ortholog in the table
ENSG00000197013	ZNF429	protein_coding	28	no ortholog in the table
ENSG00000255418	LINC02718	lncRNA	28	no ortholog in the table
ENSG00000249437	NAIP	protein_coding	28	no ortholog in the table
ENSG00000175691	ZNF77	protein_coding	28	no ortholog in the table
ENSG00000144962	SPATA16	protein_coding	28	ortholog(s) exist but none is in the other vocabulary
ENSG00000234997	LINC02966	lncRNA	28	no ortholog in the table
ENSG00000163682	RPL9	protein_coding	28	no ortholog in the table
ENSG00000115255	REEP6	protein_coding	28	no ortholog in the table
ENSG00000213401	MAGEA12	protein_coding	28	no ortholog in the table
ENSG00000258725	PRC1-AS1	lncRNA	28	no ortholog in the table
ENSG00000258785			28	no ortholog in the table
ENSG00000235016	SEMA3F-AS1	lncRNA	28	no ortholog in the table
ENSG00000166840	GLYATL1	protein_coding	28	no ortholog in the table
ENSG00000124570	SERPINB6	protein_coding	28	no ortholog in the table
ENSG00000169900	PYDC1	protein_coding	28	no ortholog in the table
ENSG00000073605	GSDMB	protein_coding	28	no ortholog in the table
ENSG00000235493	LINC01967	lncRNA	28	no ortholog in the table
ENSG00000103313	MEFV	protein_coding	28	no ortholog in the table
ENSG00000228126	FALEC	lncRNA	28	no ortholog in the table
ENSG00000259803	SLC22A31	protein_coding	28	no ortholog in the table
ENSG00000131002	TXLNGY	transcribed_unprocessed_pseudogene	28	no ortholog in the table
ENSG00000185955	SPACDR	protein_coding	28	no ortholog in the table
ENSG00000251372	LINC00499	lncRNA	28	no ortholog in the table
ENSG00000226445	THBS2-AS1	lncRNA	28	no ortholog in the table
